tweet_id,tweet_text,class_label,predicted_label,confidence,entropy
914134332226330625,San Juan: Trump lashes out with good reason. #PuertoRico has NEVER received more aid faster.,other_relevant_information,not_humanitarian,0.9,
910783670134476800,Hurricane Maria Live Updates: Catastrophic Flooding in Puerto Rico by THE NEW YORK TIMES via NYT,caution_and_advice,other_relevant_information,0.8,
912134938727780355,"Getting food to the island is, obviously, critical.",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
914175720968028161,@alan5422 @nytimes U.S. boots have been on the ground working to help #PuertoRico since at least 9/21/17. Per the DOD.,rescue_volunteering_or_donation_effort,other_relevant_information,0.8,
912385296557334530,Is our Government really going forsake these wonderful US Citizens. Send help for goodness sake. Think of the children,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
913047145225375745,"From the South: .@EduardomteleSUR: Some communities havent had access to water since Irma, and now Hurricane Maria has worsened things.",other_relevant_information,infrastructure_and_utility_damage,0.9,
913171275190870016,"RING THE ISLAND WITH NAVAL VESSELS, A/C CARRIERS FOR AIR EVAC, HOSPITAL SHIPS TO AID THE HOSPITALS AND INJURED AND LAND AMPHIBIOUS VEHICLES!",other_relevant_information,rescue_volunteering_or_donation_effort,0.9,
912413151571972096,Puerto Rico Hurricane Maria Relief Fund M&amp;T Bank Account # 9873254693,other_relevant_information,rescue_volunteering_or_donation_effort,0.9,
914205589047259136,.@USArmy #soldiers of the 602nd ASMC @FtBraggNC return to #USVI to provide medical assistance for #HurricaneMaria #ReliefEfforts.,other_relevant_information,rescue_volunteering_or_donation_effort,0.9,
913088443198136320,Absolutely heartbreaking. Please do what you can to help. Find an organization you trust and give what you can.,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,0.9,
911620273488703488,RT @ItsJalissaG: Seeing all the damage hurricane Maria has done hurts my heart,infrastructure_and_utility_damage,sympathy_and_support,0.9,
914233070416535552,"@Dreamweasel Ive seen itwhy didnt they just stock their supplies better?check their pantries, garages, sheds, etc.",other_relevant_information,not_humanitarian,0.9,
913427756964249602,Help us help our Puerto Rico employees and their families who survived Hurricane Maria.,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,0.9,
913794705011433472,Al Jazeera English: Puerto Rico demands more aid after Hurricane Maria devastation.,other_relevant_information,requests_or_urgent_needs,0.9,
911724296539488256,RT @MorganRadford: Supplies &amp; Skills! @SamaritansPurse makes one of the *first* relief missions since #HurricaneMaria. @TodayShow,other_relevant_information,rescue_volunteering_or_donation_effort,0.9,
913033735435620352,Because God forbid we send aid simply because they’re HUMAN.,other_relevant_information,not_humanitarian,0.9,
914982042479267846,RT @tinafoleymuelle: My thoughts are with all who are suffering in #LasVegasShootings and still trying to find some normalcy after #Hurrica,other_relevant_information,sympathy_and_support,0.9,
912385008798781441,@AutoblogGreen 69 911T with a Stage 2-ish street tune and a KTM Duke 390. Then Id zero out my loans and give the rest to Hurricane Maria relief.,other_relevant_information,rescue_volunteering_or_donation_effort,0.9,
912418412349050881,"RT @9ablo: 5 days after #HurricaneMaria Gov @RicardoRossello has finally established communication with all of the 78 mayors, says @SecAsun",not_humanitarian,other_relevant_information,0.9,
