tweet_id,tweet_text,class_label,predicted_label,confidence,entropy
1030385981973618688,#KeralaFloods Malayala Manorama makes epaper free for 3 days with regard to unprecedented flood. Newspaper distribution is affected in many areas.,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,0.9,
1031078567147319297,#KeralaSOS #KeralaFloods Lets centralise all relief operations: please help us consolidate the #Verified resources and the requests on one page made available to all! Please share and Rt as needed. #KeralaFloodRelief,sympathy_and_support,requests_or_urgent_needs,0.9,
1033187418889834497,"@narendramodi @AmitShah PS @ kerala is doing the fire fight,lets give him the full support.nw its the time.uae aid failed,if possible let their be an amount transferred to all flood hit victims to their bank acont,atleast 10000 per head for hse cleaning.people are strglng",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1031107092650778624,The commies want Rs 2000 cr immediately. Rs 500 cr for flood relief. Rs 1500 cr for party and personal pocket funds.,rescue_volunteering_or_donation_effort,not_humanitarian,0.9,
1033158953432219649,Malayalam Newspapers Thanks UAE For Support To Flood-Hit Kerala Read more at:,sympathy_and_support,other_relevant_information,0.8,
1030719468043825153,RT @moneycontrolcom: Kerala flood LIVE: PM announces financial assistance of Rs 500 crore to Kerala. Click here for latest updates /,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1032566919201742849,"With the death toll nearing 400, the #Keralafloods have devastated Gods Own Country. Now is the time step up and donate to your fellow Indians. Stand with Kerala and donate here:  #SaveKerala",injured_or_dead_people,rescue_volunteering_or_donation_effort,0.9,
1037595516324990976,"SBI, LIC Housing offer concessional home loan for flood-hit Kerala",rescue_volunteering_or_donation_effort,other_relevant_information,0.8,
1032090502349381633,Team @CsharpCorner appeals to all the followers to extend their help toward #KeralaFloodsRelief.  #StandwithKerala #KeralaFlood #KeralaSOS #IndiaForKerala #KodaguFloods #KeralaFloodsHelpNeeded,sympathy_and_support,rescue_volunteering_or_donation_effort,0.95,
1030930298366640128,Kerala Floods: Is State Drowning in Govts 2011 Mistake? Panels Disaster Warning Tossed Aside - News18  #KeralaFloods #KeralaSOS #IndiaForKerala #KeralaDonationChallenge #Kerala #KeralaFloodsHelpNeeded #KeralaRescue #KeralaFloodRescue #Madhavgadgil,not_humanitarian,other_relevant_information,0.8,
1032141152999239680,The situation is worst in Kerala. Theres a great damage to physical as well as mental wellbeing of people.We must bring them up from this disaster &amp; #rebuild them. #Donate for #KeralaReliefFund by @NASSCOMfdn:  @MyKartavya #KeralaFloodRelief #KeralaFloods,infrastructure_and_utility_damage,rescue_volunteering_or_donation_effort,0.9,
1031071777298890757,"5. Enter the house only after putting the electricity mains out. Secure the water, shelter and clothing first. Electricity to be restored only when settled at home and aware of situation #KeralaFloods",other_relevant_information,caution_and_advice,0.95,
1038758602830491648,"Isnt it exciting? Now families will be able to get potable water, while we keep trying to raise resources to rejuvenate waterbodies:",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.8,
1030396404340908034,#IMPORTANT Kindly share. Finally KSDMA released whatsapp numbers for various districts. You can send your live location through whatsapp to the corresponding numbers. Rescue team will reach to help you. #KeralaRains #KeralaFloods #KeralaFlooding #Kerala,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1030383459523592192,#KeralaFloods Death toll due to floods has risen to 167 #KeralaFloodsHelpNeeded #KeralaFloodRelief #KeralaSOS Help the victims of #KeralaFlood You can send your contribution to #Sevabharathi,injured_or_dead_people,requests_or_urgent_needs,0.9,
1030861014525403136,"#KeralaFlood Need national attention and National Help, as I hail from #Assam, where Flood is a annual ritual, I know the plight people had to face when such devastation happens. Please donate for #KeralaFloodReliefFund",requests_or_urgent_needs,rescue_volunteering_or_donation_effort,0.9,
1030794337909702656,"Kerala, Rained Out And Homeless, Needs Help. What You Can Do.:  You can help rained out nd homeless Keralites by any means Please come forward nd help dem whatever u can donate  #KeralaFloods #KeralaFloodRelief #IndiaStandsWithKerala",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.95,
1031262917033844736,"People in Bangalore, if you are reading this, please, deliver your relief items to wayanad instead of Ekm, They deserve it more. As of now, there is excess of food in kochi, and we dont even know if people in wayanad camps had their lunch.! #KeralaFloods #KeralaFloodRelief",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1031474001217036288,Our Kalady ashrama (in the Ernakulam district of Kerala) started relief services in the school immediately after flag hoisting on 15 August 2018. More than 1800 people took shelter in the ashrama relief camp.,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.9,
1032311825403064320,#BREAKING – The government of India is not averse to accepting aid routed through Red Cross et al. The government has reiterated that and has politely declined the assistance from UAE govt. | Inputs by @Zakka_Jacob | #SOSKerala #KeralaFloods,other_relevant_information,requests_or_urgent_needs,0.85,
1031116554094694401,Please help #Kerala My small contribution for #KeralaReliefFund #KeralaFloodRelief,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,0.95,
1032227957903740928,"#WATCH: Exclusive OTV on-ground coverage from one of the largest relief camps set up in a school in Kanichukulangara of Alappuzha district #Kerala. The school is currently sheltering around 5,500 people affected in #KeralaFloods #OTVInKerala #OTVExclusive",rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.95,
1032184986181541888,"The stories about RSS saving victims from #KeralaFloods reminds me about the #balnarendra crocodile tales. Great work of fiction. 50 years later we may hear stories about #boodhaNarendra, PM who swim in the rivers of Kerala to help flood victims.",rescue_volunteering_or_donation_effort,not_humanitarian,0.9,
1034333235696857088,Zee Corporates campaign ‘#DibbaLautaao’ urges people to extend help to the state of Kerala by reminding us of the true spirit of Kerala people. @ZeeTV #KeralaFloods #BananaChips #CMDRF @ZEECorporate,sympathy_and_support,rescue_volunteering_or_donation_effort,0.9,
1032878894247026688,#KeralaFloods -- Keralites begin massive cleanup as flood waters and rains recede Click Here for More:,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1034071440872464384,"Boost for #MakeInIndia; #deficientrainfall reported in #southernstates; and 60 companies will be referred for #insolvency.  Editor @rajeevdubey explains on The Good, The Bad and The Ugly. #NPAs #Kerala #floods @IndiaToday @aajtak",other_relevant_information,infrastructure_and_utility_damage,0.8,
1033386653434359808,"Huawei is providing free-of-cost repair servicing to its smartphones, directly damaged by waterlogging. @HuaweiMobile #KeralaFloods #KeralaFloodRelief",rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,0.85,
1030396892255944704,Note the number - 9037244838 This group is ready with food and water to be used in Cochin Please co-ordinate with them people at Cochin #KeralaFloods #PrayForKerala,sympathy_and_support,rescue_volunteering_or_donation_effort,0.9,
1034981737695203328,"As rains and floods ravaged the state, people of Kerala drank liquor worth Rs. 516 crore",other_relevant_information,not_humanitarian,0.9,
1032649443621752832,The main intention of the Congress party to seek foreign aid on Kerala flood issue seems to be to benifit themselves by fraudulently diverting the money to their own coffers. I hope the foreign donors are intelligent enough.,rescue_volunteering_or_donation_effort,not_humanitarian,0.9,
1034695504464994304,"Rahul is now in Kerala, he can see in bright day light the relief work done by RSS/Seva Bharati in flood hit areas and he can also compare his own partymens relief work there. -",rescue_volunteering_or_donation_effort,other_relevant_information,0.8,
1037520215850938369,"(3/3)In times of global warming, which leads to intense bursts of heavy rains, an entire #Amaravati could be inundated within hours, leading to massive destruction as witnessed in the recent cyclones in Kerala. #KeralaFloods #AndhraPradesh #India",caution_and_advice,infrastructure_and_utility_damage,0.85,
1030834948691742722,RT @RahulEaswar: 29 people dead today inspite of energetic efforts :-( :-( Prayers for those who left us.. #KeralaFloods #KeralaFlood,injured_or_dead_people,sympathy_and_support,0.9,
1035232388136108032,@ndtv can youn confirm Rs 5 crore donor for kerala flood relief fund declared by an individual credited to account ? Or it was hoax!,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1031850431553658880,"10 lakh people are still in relief camps but KJ Alphons goes on prime time TV and says people dont need food or clothes but electricians, plumbers, carpenters. Our very own Marie Antoinette. #KeralaFloodRelief",rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.85,
1032189129059053568,10% CEZ on GST and all these Tax &amp; cost of re building kerala roads and township will again come to flood affected people #Taxation ᾒ6ἿB‍♂️,other_relevant_information,infrastructure_and_utility_damage,0.85,
1033019278172155905,"@KeralaBlasters It’s easy for a football club like ours to tweet thoughts and prayers from a distance after a catastrophe like the #KeralaFloods, but hopefully next week we can do something more and raise some money that can contribute in a small way to help #RebuildKerala #ForzaKerala",sympathy_and_support,rescue_volunteering_or_donation_effort,0.9,
1032218374367899648,Kerala: Restoration work started at Chalakudy market in Thrissur after a decrease in the water level in the district. #KeralaFloods,other_relevant_information,infrastructure_and_utility_damage,0.9,
1032333073679970304,Thank you Unicef for helping us to help the flood victims in Kerala ὤFὉ9 stay tuned for the video on my brother’s YouTube channel: @mo_vlogs_,sympathy_and_support,rescue_volunteering_or_donation_effort,0.9,
1030396224220930048,How a Madrasa in Kozhikode Turned into a Shelter for 400 Kerala Flood Victims. Thank you @theotherbose for the story.,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.9,
1035847904890679297,Tweeps Kerala people need our help so please let show some support #ONGCForKerala,sympathy_and_support,rescue_volunteering_or_donation_effort,0.9,
1033776974668300289,"@ravithinkz @NarasingM a few years ago, when 5000+ Hindus died in the floods of uttarakhand, many Communists &amp; Islamists laughed and said it was good Hindus were dying. But now during #KeralaFloods, some opportunists from the same camp are trying to act like they are some innocent victims. sad &amp; petty",injured_or_dead_people,sympathy_and_support,0.8,
1031420107866742785,"#Assam Chief Minister #SarbanandaSonowal on Sunday said his state would give Rs 3 crore aid to rain-ravaged #Kerala, where 210 have died in the last 10 days. #KeralaFloods #KeralaReliefFund",rescue_volunteering_or_donation_effort,injured_or_dead_people,0.9,
1032956212172615680,#KeralaFloods: Is #Keralas Chief Minister @vijayanpinarayi misusing the Chief Ministers Distress Relief Fund (CMDRF)? #KeralaReliefRowTwist This story by #MyNations @PratibaRaman will force you to put your thinking cap on.,rescue_volunteering_or_donation_effort,not_humanitarian,0.9,
1032306283288834048,"Shame on ppl who spreading lots of superstitions about #KeralaFloods , like extreme flood going in kerala due to cow was killed in kerala  it is natural disaster ppl should nt undertake it with religion base #india #KeralaFloodRelief..!!",not_humanitarian,other_relevant_information,0.8,
1036147845588348928,Why does Kerala CM Vijayan hv to go to US for medical treatment; arent Indian doctors good enough; arent world class facilities available in many parts of country;flood ravaged State cd hv saved much needed cash for rehabilitation of its ppl @PMOIndia,sympathy_and_support,other_relevant_information,0.8,
1034699845515321344,"Kerala Flood Relief Measures,CREDAI -MCHI came in Support",sympathy_and_support,rescue_volunteering_or_donation_effort,0.9,
1030396676349943808,I am all pro-media. But why arent we talking about the floods? Isnt the damage and deaths enough to be talked about? #NationalMedia #KeralaFloods,other_relevant_information,infrastructure_and_utility_damage,0.8,
1032219711113707520,"Finally, let us not give any reason to encourage/legitimize ruling class looters like Paytm even in the garb of flood relief and charity. (Btw, that multi-billionaire owner of paytm donated a grand sum of Rs.10,000/- !!) #keralafloods #KeralaReliefFunds Via Sumati",rescue_volunteering_or_donation_effort,not_humanitarian,0.9,
1030793329620000769,Kerala Flood Relief 2018 data — a comprehensive list of items required with relief camp details / volunteer network / Emergency Services etc.,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1032185989920436224,Most of the #KeralaFloods Rescue and Relief work pictures shared by RSS followers and bhakts are either very old or not from Kerala.,rescue_volunteering_or_donation_effort,other_relevant_information,0.8,
1034753646389391362,"BJP carried out the biggest scam in Indian history, They have more fund their party than what they have given to Kerala as relief. #DemonetisationAScam #KeralaFloods",not_humanitarian,other_relevant_information,0.8,
1032475664492847106,"#Kerala, After The Flood: If it was mismanagement in controlling the water from #Idukki dam that sent the #Periyar into #Kochi city, in #Pathanamthitta and Pandanad which saw the deepest of the miseries, it was the sheer failure of an early warning system",other_relevant_information,infrastructure_and_utility_damage,0.85,
1033368919325663233,#floods #GlobalWarming #deforestation #KeralaFloodRelief #KodaguFloodRelief @CMOKerala @CMofKarnataka if we continue distracting nature ! Iam sure we will have to implement such precautions for every house from now ! Let’s bring in strict rule to save forest and nature! #letsdoit,other_relevant_information,caution_and_advice,0.85,
1032116103831416832,"Food Processing Industries Minister @HarsimratBadal_ speaks to Kerala CM @vijayanpinarayi, seeks inputs on assistance required immediately. #KeralaFloods",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1034759780479320064,Sometimes all it takes is a bit of awareness and precautions! Could the Kerala Floods be predicted? Read our take on this hereὄ9:  #KeralaFloods2018 #KeralaFloods #Kerala,other_relevant_information,caution_and_advice,0.9,
1030729802674712577,PM announces immediate relief of Rs 500 cr to flood-hit Kerala,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1032238513146617857,RT @free_thinker: Image of Iraqi Army personnel circulated as Indian army during Kerala flood rescue,rescue_volunteering_or_donation_effort,other_relevant_information,0.8,
1033748329132261377,"#BIGNEWS: #Congress President #RahulGandhi to arrive in #Thiruvananthapuram, #Kerala on August 28 to visit flood-hit regions in the state including #Chengannur, #Alappuzha and #Angamaly. He is slated to visit flood-affected areas in #Wayanad on August 29. #KeralaFloods",rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1032941353238495233,Two disasters One is flood another is fake news.. #KeralaFloods,other_relevant_information,not_humanitarian,0.9,
1033533236364935168,"#KeralaFloods | Government eases lending rules, gives Rs 543 crore as aid to flood-hit Kerala, reports @SaubhadraC",rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1032874367489781760,CM Naveen Patnaik announces additional financial assistance of Rs 5 cr for #Kerala from CMRF in addition to 5 cr sanctioned earlier; Naveen also orders that 500 MT of polythene sheets worth about 8 cr to be sent to the flood-ravaged state #KeralaFloods,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.85,
1033771123182391298,"So, theres no such aid of Rs 700 Cr from UAE but theres one Nation who was 1st to send Flood relief items to Kerala without any publicity. That Nation is Israel. Irony is Kerala CM didnt tweet about Israels relief but was busy in tweeting about UAE Fake News Thank You Israel",rescue_volunteering_or_donation_effort,other_relevant_information,0.8,
1032647473553006592,Are you aware who is incharge and status of red cross society of kerala state.,not_humanitarian,other_relevant_information,0.8,
1032932495606468609,#KeralaFloods case: Supreme Court orders to maintain water level at 139.99 feet in Mullaperiyar Dam till August 31.,caution_and_advice,infrastructure_and_utility_damage,0.85,
1034734103013154816,#NandamuriHariKrishna Wrote His Last Letter About his Birthday and Requested Fans to Donate Funds to #Kerala victims. Video: #NandamuriHariKrishna #99TVTelugu #RIPHariKrishna #BreakingNews #KeralaFloods,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,0.9,
1032459722429878272,"The only CM to have had answered zero questions on disturbing ecology, illegal construction and mining that led to calamity. Not his faultZERO JOURNO asked him any of that. But of course Sri Sris world festival almost had imaginary floods in Delhi.",other_relevant_information,not_humanitarian,0.9,
1033270965965185024,"The Ministry of Home Affairs had issued orders designating the MHUA @MoHUA_India as the nodal ministry for urban flooding based on a 2012 @ndmaindia recommendation to address urban flooding as a separate disaster, delinking it from #floods.",infrastructure_and_utility_damage,other_relevant_information,0.9,
1036241242806472704,@TimesNow No treatment in Kerala????? 99% literate state dont have to treat him??? This is the problem with communists. They wont allow anything to come up and go abroad on state funds to treat his ailment. Hope he not using the funds collected for flood victims.,not_humanitarian,other_relevant_information,0.8,
1034764580835082240,Whats happening on kerala donation for rehabilitation of flood victims .central government has forgotten after giving 600 crores doubt whether amount released .this is not how country is run .can some channel highlight this or aid only goes to BJP states or ads and travel,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.85,
1031204881393053697,"Some bhagwa people busy in #KeralaFloodRelief. Even as Commies say , they dont need Bhagwa help.",sympathy_and_support,rescue_volunteering_or_donation_effort,0.8,
1034653208042512384,RT @bijugovind: #KeralaFloodRelief - Aid convoy with #LTTE leader Prabhakaran pictures arrive in #Kerala,rescue_volunteering_or_donation_effort,other_relevant_information,0.8,
1033771250269573120,Kerala is facing its worst flood in 100 years. This flood is also one of the worst floods in our countrys history. More than half a million people are displaced. Your help can rebuild the lives of these affected. Donate to:  #KeralaReliefFund,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.9,
1033763190293897216,"Free Service Camp was recently conducted at Meveloor, Kerala. The service engineers have repaired 30 pumps in the region and more service engineers will be deployed in other identified areas. #KBLCSR #KeralaFloodRelief #KeralaFloods #KeralaSOS #KirloskarPumps",rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,0.9,
1036970690484686848,"#KeralaFloods #RatFever #Leptospirosis #Health Two of the disease’s latest victims have been identified as Ranju from Ranni in #Idukki and Anil Kumar from Kozhikode, who had actively taken part in cleanup operations after the floods.",other_relevant_information,injured_or_dead_people,0.9,
1032677355997650944,12 This report says industrialist MA Yusuf Ali owner of #Lulus intervention led to #UAE promising Rs 700 cr flood relief to #Kerala. #AbuDhabi crown prince spoke to PM #NarendraModi and then offered the aid Because of protocol Modi Ji must have mentioned UAE,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.8,
1032238768420540421,A friend in need is a friend indeed. Israel proves this by helping with much needed relief materials for Kerala.. Thank you @IsraelinIndia @IsraeliPM,rescue_volunteering_or_donation_effort,sympathy_and_support,0.85,
1037045220121223168,This is Kerala Education Minister C Raveendranath carrying relief material on his shoulders. Happens only in Kerala. #KeralaFloods,other_relevant_information,rescue_volunteering_or_donation_effort,0.9,
1032194180200718336,If youre in Kerala and your course books are lost or damaged please DM / Text Message the details of the books along with your address Ill courier the same. You can also email me at baldiankit@gmail.com #KeralaFloods #KeralaRains #KeralaFloodRelief #HelpTheGovernment,infrastructure_and_utility_damage,requests_or_urgent_needs,0.9,
1032908840981786625,The Presstitutes are so silent about UAE clarification on ₹700 Cr aid. Theyve denied now. Who are all ready to commit sucide now?,rescue_volunteering_or_donation_effort,not_humanitarian,0.9,
1032170777108336645,"Indian Railways has restored all affected tracks, normal Rail traffic is being restored from today ➡️  #KeralaFloodRelief",other_relevant_information,infrastructure_and_utility_damage,0.9,
1036487790530199552,RT @ndtv: Kerala minister warns tough action over faulty flood damage assessment,other_relevant_information,infrastructure_and_utility_damage,0.8,
1031738611241107456,RT @BangloreNTRFans: Telugu Paper article about Our Support Towards #KeralaFlood Relief. @tarak9999 @smkoneru @PrVpr,sympathy_and_support,rescue_volunteering_or_donation_effort,0.9,
1036705873324781568,Three water purification units that can provide 700 litres of clean water every hour have been installed by @IndianRedCross. The third one was set up in Kottayam Districts Thiruvarpu Village. Over 500 families and 1200 students will benefit from this. #KeralaFlood #Sanitation,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1031080712164786177,RT @BurgerrB: Please take Uber and help #Kerala and #Coorg Thanks for the info @sowmyarao_,sympathy_and_support,rescue_volunteering_or_donation_effort,0.9,
1030407298965889024,Here’s a look at the Indian Air Force aircraft deployment for the historic flood crisis in the southern state of Kerala. #KeralaSOS.,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1031067979159498752,All food chains like @swiggy_in @ZomatoIN @UberEats should come forward to deliver food and essentials in flood struck areas. #KeralaFloodRelief #KeralaReliefFund @CMOKerala,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1032600513148145664,"As flood waters receded from many parts of the state, the Kerala government has to face the massive task of cleaning houses and public places filled with mud and slush",other_relevant_information,infrastructure_and_utility_damage,0.9,
1032274898259869696,"#HealthOfKerala: Maharashtra doctors screen 2,600 patients on their first day #Keralafloods  @moayush @DPrasanthNair @priankask @cspramesh @oommen @Kerala_floods @Mundra08 @sujakrao @CMOMaharashtra @Brijeshbsingh @InfoMumbai @IasAlok",rescue_volunteering_or_donation_effort,other_relevant_information,0.8,
1032628721226641408,"Centre’s relief for flood-hit Kerala is Rs 600 cr, less than the cost of 2 new VVIP aircraft for the President, Vice President and Prime Minister #KeralaFloods",not_humanitarian,other_relevant_information,0.9,
1030761144884121600,RT @pujarini_sen: India is climate vulnerable. To floods and to droughts. #ActOnClimate #KeralaFloods @greenpeaceindia,other_relevant_information,not_humanitarian,0.9,
1035498613328117760,"It will take considerable time&amp; huge amout for rehabilitation of flood affected people of Kerala&amp; restoration of infrastructure.Govt should take steps to restrain further damage to fragaile Western Ghats, besides setting up dam safety&amp;water management authority.#Keralaflood",other_relevant_information,infrastructure_and_utility_damage,0.9,
1036854541147357184,RT @yoginisd:  Technology to help Keralas muddy waters to potable water sent by Gujarat.,rescue_volunteering_or_donation_effort,other_relevant_information,0.8,
1032219860284203008,"Rain was not the only factor behind #KeralaFloods that killed around 400 people; poor development and abuse of the local environment also played a major part, say experts.",injured_or_dead_people,infrastructure_and_utility_damage,0.8,
1032208398798925824,I request Mr Modi to deposit the 15 lakhs Rs promised by him to me in 2014 to be deposited in Chief Ministers Distress Relief Fund. I also ask my friends to join this challenge. #KeralaFloods #15LakhChallenge #My15LakhsForKerala,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1031965164885573633,"@Yusuffali_MA please ensure this please help kerala our home, when center doesnt want us to even have this help from UAE you are the only person we believe who could help us bring this aid home soem how #KeralaFloods #KeralaFloodRelief",sympathy_and_support,requests_or_urgent_needs,0.9,
1031189615028330499,"The worst flooding in a 100 years in Kerala.Millions of people have been made homeless,&amp; Rs 20,000 crore-worth of damage caused to the state, Please don’t forget to donate via @CMOKeralas site and help us rebuild the gods own country  #KeralaReliefFund",infrastructure_and_utility_damage,rescue_volunteering_or_donation_effort,0.9,
1032183342131761152,#KeralaRelief #KeralaFloods Anyone flying down from Delhi to Kerala who can carry 20000 water purification tablets? The courier (@DTDCIndia) picked it up but let it rest at the airport. It was sent out on Saturday. @rimakallingal @AnjaliMenonFilm @dhanyarajendran,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1032613391238680576,RT @coastaldigest: College boy commits suicide after floods destroy his certificates,not_humanitarian,injured_or_dead_people,0.9,
1030730839657795584,"ANI: Prime Minister Narendra Modi was accompanied by Kerala CM Pinarayi Vijayan, Governor P. Sathasivam and Union Tourism Minister KJ Alphons during aerial survey of flood affected areas. #KeralaFloods",other_relevant_information,infrastructure_and_utility_damage,0.85,
1030718737995915264,RT @dilipjain1979: #BREAKING PM @narendramodi has granted Rs 500 crore interim relief to flood-ravaged Kerala. #KeralaFloods #SOSKerala #,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1034967144427966470,#Sevabharati filed case against Leftist-Jihadi unholy nexus those who have fabricated stories and defamed the organization. #KeralaFloods,other_relevant_information,not_humanitarian,0.9,
1032659711638814720,Central assistance to flood affected Kerala,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1033219267246940160,@RahulGandhi what are you searching in resto ? food packet for #KeralaFloodRelief . how long you fulish to your servants other supportive parties ? Light camera action and drama- ahul-a-Vinci (++὇9὇Aᾒ1 ****** @cgalgale1,not_humanitarian,requests_or_urgent_needs,0.8,
